date,time,record_identifier,intensity_rating,name
19891019,600,NA,TD,EP241989
19891019,1200,NA,TD,EP241989
19900512,1800,NA,TD,EP011990
19900513,0,NA,TD,EP011990
19900513,600,NA,TD,EP011990
19900513,1200,NA,TD,EP011990
19900513,1800,NA,TD,EP011990
19900514,0,NA,TS,EP011990
19900514,600,NA,TS,EP011990
19900514,1200,NA,TS,EP011990
19900514,1800,NA,TS,EP011990
19900515,0,NA,TS,EP011990
19900515,600,NA,TS,EP011990
19900515,1200,NA,HU,EP011990
19900515,1800,NA,HU,EP011990
19900516,0,NA,HU,EP011990
19900516,600,NA,HU,EP011990
19900516,1200,NA,HU,EP011990
19900516,1800,NA,TS,EP011990
19900517,0,NA,TS,EP011990
19900517,600,NA,TS,EP011990
19900517,1200,NA,TS,EP011990
19900517,1800,NA,TD,EP011990
19900518,0,NA,TD,EP011990
19900518,600,NA,TD,EP011990
19900518,1200,NA,TD,EP011990
19900602,1800,NA,TD,EP021990
19900603,0,NA,TD,EP021990
19900603,600,NA,TD,EP021990
19900603,1200,NA,TD,EP021990
19900603,1800,NA,TD,EP021990
19900604,0,NA,TS,EP021990
19900604,600,NA,TS,EP021990
19900604,1200,NA,TS,EP021990
19900604,1800,NA,TS,EP021990
19900605,0,NA,HU,EP021990
19900605,600,NA,HU,EP021990
19900605,1200,NA,HU,EP021990
19900605,1800,NA,HU,EP021990
19900606,0,NA,HU,EP021990
19900606,600,NA,HU,EP021990
19900606,1200,NA,TS,EP021990
19900606,1800,NA,TS,EP021990
19900607,0,NA,TS,EP021990
19900607,600,NA,TD,EP021990
19900607,1200,NA,TD,EP021990
19900607,1800,NA,TD,EP021990
19900608,0,NA,TD,EP021990
19900608,600,NA,TD,EP021990
19900608,1200,NA,TD,EP021990
19900608,1200,NA,TD,EP031990
19900608,1800,NA,TD,EP031990
19900609,0,NA,TD,EP031990
19900609,600,NA,TD,EP031990
19900609,1200,NA,TS,EP031990
19900609,1800,NA,TS,EP031990
19900610,0,NA,TS,EP031990
19900610,600,NA,TS,EP031990
19900610,1200,NA,TS,EP031990
19900610,1800,NA,TS,EP031990
19900611,0,NA,TS,EP031990
19900611,600,NA,TS,EP031990
19900611,1200,NA,TS,EP031990
19900611,1800,NA,TS,EP031990
19900612,0,NA,TS,EP031990
19900612,600,NA,TS,EP031990
19900612,1200,NA,TS,EP031990
19900612,1800,NA,TS,EP031990
19900613,0,NA,TS,EP031990
19900613,600,NA,TS,EP031990
19900613,1200,NA,TS,EP031990
19900613,1800,NA,TS,EP031990
19900614,0,NA,TD,EP031990
19900614,600,NA,TD,EP031990
19900614,1200,NA,TD,EP031990
19900614,1800,NA,TD,EP031990
19900615,0,NA,TD,EP031990
19900615,600,NA,TD,EP031990
19900615,1200,NA,TD,EP031990
19900615,1800,NA,TD,EP031990
19900616,0,NA,TD,EP031990
19900616,600,NA,TD,EP031990
19900619,0,NA,TD,EP041990
19900619,600,NA,TD,EP041990
19900619,1200,NA,TD,EP041990
19900619,1800,NA,TS,EP041990
19900620,0,NA,TS,EP041990
19900620,600,NA,TS,EP041990
19900620,1200,NA,TS,EP041990
19900620,1800,NA,TS,EP041990
19900621,0,NA,TS,EP041990
19900621,600,NA,TS,EP041990
19900621,1200,NA,TS,EP041990
19900621,1800,NA,TS,EP041990
19900622,0,NA,TS,EP041990
19900622,600,NA,TS,EP041990
19900622,1200,NA,TS,EP041990
19900622,1800,NA,TS,EP041990
19900623,0,NA,TS,EP041990
19900623,600,NA,TS,EP041990
19900623,1200,NA,TD,EP041990
19900623,1800,NA,TD,EP041990
19900626,600,NA,TD,EP051990
19900626,1200,NA,TD,EP051990
19900626,1800,NA,TS,EP051990
19900627,0,NA,TS,EP051990
19900627,600,NA,TS,EP051990
19900627,1200,NA,TS,EP051990
19900627,1800,NA,TS,EP051990
19900628,0,NA,HU,EP051990
19900628,600,NA,HU,EP051990
19900628,1200,NA,HU,EP051990
19900628,1800,NA,HU,EP051990
19900629,0,NA,HU,EP051990
19900629,600,NA,HU,EP051990
19900629,1200,NA,TS,EP051990
19900629,1800,NA,TS,EP051990
19900630,0,NA,TS,EP051990
19900630,600,NA,TS,EP051990
19900630,1200,NA,TS,EP051990
19900630,1800,NA,TS,EP051990
19900701,0,NA,TD,EP051990
19900701,600,NA,TD,EP051990
19900701,1200,NA,TD,EP051990
19900701,1800,NA,TD,EP051990
19900702,0,NA,TD,EP051990
19900702,600,NA,TD,EP051990
19900702,1200,NA,TD,EP051990
19900629,1800,NA,TD,EP061990
19900630,0,NA,TD,EP061990
19900630,600,NA,TD,EP061990
19900630,1200,NA,TD,EP061990
19900630,1800,NA,TD,EP061990
19900701,0,NA,TD,EP061990
19900701,600,NA,TD,EP061990
19900701,1200,NA,TD,EP061990
19900701,1800,NA,TD,EP061990
19900702,0,NA,TD,EP061990
19900702,600,NA,TD,EP061990
19900702,1200,NA,TD,EP061990
19900702,1800,NA,TD,EP061990
19900703,0,NA,TD,EP061990
19900703,600,NA,TD,EP061990
19900703,1200,NA,TD,EP061990
19900703,1800,NA,TD,EP061990
19900706,0,NA,TD,EP071990
19900706,600,NA,TD,EP071990
19900706,1200,NA,TD,EP071990
19900706,1800,NA,TD,EP071990
19900707,0,NA,TS,EP071990
19900707,600,NA,TS,EP071990
19900707,1200,NA,TS,EP071990
19900707,1800,NA,TS,EP071990
19900708,0,NA,TS,EP071990
19900708,600,NA,TS,EP071990
19900708,1200,NA,HU,EP071990
19900708,1800,NA,HU,EP071990
19900709,0,NA,HU,EP071990
19900709,600,NA,HU,EP071990
19900709,1200,NA,HU,EP071990
19900709,1800,NA,HU,EP071990
19900710,0,NA,HU,EP071990
19900710,600,NA,HU,EP071990
19900710,1200,NA,HU,EP071990
19900710,1800,NA,TS,EP071990
19900711,0,NA,TS,EP071990
19900711,600,NA,TS,EP071990
19900711,1200,NA,TS,EP071990
19900711,1800,NA,TD,EP071990
19900712,0,NA,TD,EP071990
19900712,600,NA,TD,EP071990
19900712,1200,NA,TD,EP071990
19900712,1800,NA,TD,EP071990
19900710,0,NA,TD,EP081990
19900710,600,NA,TD,EP081990
19900710,1200,NA,TD,EP081990
19900710,1800,NA,TD,EP081990
19900711,0,NA,TD,EP081990
19900711,600,NA,TD,EP081990
19900711,1200,NA,TD,EP081990
19900711,1800,NA,TS,EP081990
19900712,0,NA,TS,EP081990
19900712,600,NA,TS,EP081990
19900712,1200,NA,TS,EP081990
19900712,1800,NA,TS,EP081990
19900713,0,NA,HU,EP081990
19900713,600,NA,HU,EP081990
19900713,1200,NA,HU,EP081990
19900713,1800,NA,HU,EP081990
19900714,0,NA,HU,EP081990
19900714,600,NA,HU,EP081990
19900714,1200,NA,HU,EP081990
19900714,1800,NA,HU,EP081990
19900715,0,NA,HU,EP081990
19900715,600,NA,HU,EP081990
19900715,1200,NA,HU,EP081990
19900715,1800,NA,HU,EP081990
19900716,0,NA,HU,EP081990
19900716,600,NA,HU,EP081990
19900716,1200,NA,HU,EP081990
19900716,1800,NA,HU,EP081990
19900717,0,NA,TS,EP081990
19900717,600,NA,TS,EP081990
19900717,1200,NA,TS,EP081990
19900717,1800,NA,TS,EP081990
19900718,0,NA,TD,EP081990
19900718,600,NA,TD,EP081990
19900718,1200,NA,TD,EP081990
19900719,1200,NA,TD,EP091990
19900719,1800,NA,TD,EP091990
19900720,0,NA,TD,EP091990
19900720,600,NA,TD,EP091990
19900720,1200,NA,TD,EP091990
19900720,1800,NA,TD,EP091990
19900721,0,NA,TS,EP091990
19900721,600,NA,TS,EP091990
19900721,1200,NA,TS,EP091990
19900721,1800,NA,HU,EP091990
19900722,0,NA,HU,EP091990
19900722,600,NA,HU,EP091990
19900722,1200,NA,HU,EP091990
19900722,1800,NA,HU,EP091990
19900723,0,NA,HU,EP091990
